,tconst,originalTitle,startYear,runtimeMinutes,genres_x,adult,overview,production_countries,production_companies_name,production_companies_country,averageRating,numVotes,directors,writers
1140,tt4466864,Les nouvelles aventures d'Aladin,2015,107.0,Comedy,False,"A pair of losers working at department store plan to rob the place after it closes. When a bunch of kids show up begging for a story, the men launch into an improvised version of Aladdin.",['FR'],"['Artémis Productions', 'M6 Films', '74 Films', 'Pathé']",,4.8,2559,nm2615804,nm0169291
1141,tt4466894,Sahara,2017,86.0,"Adventure,Animation,Comedy",False,A young cobra and his scorpion best friend go on a journey across the Sahara desert to save a new-found love.,"['CA', 'FR']","['Mikros Image', 'Mandarin Film', ""La Station d'Animation"", 'StudioCanal', 'M6 Films', 'Transfilm International']","['FR', 'CN', '', 'FR', 'FR', 'CA']",5.5,3010,nm1764568,"nm1764568,nm0443592,nm3376362"
1142,tt4466936,"Un peu, beaucoup, aveuglément!",2015,90.0,"Comedy,Romance",False,He invents puzzles. He’s committed body and soul to his work and needs silence to be able to concentrate. She is an accomplished pianist and can’t live without music. She must prepare for a competition that could change her life. They are going to be forced to coexist without seeing each other.,['FR'],['Cine Nominé'],,6.6,7017,nm0180404,"nm2524823,nm0180404,nm2056787,nm3457034"
1143,tt4467176,Going to Brazil,2016,94.0,"Comedy,Drama",False,"Four childhood friends are reunited at a wedding in Rio. But when they accidentally kill a young man during a party that gets out of hand, they are forced to flee the city in a crazy adventure.",['FR'],"['Vamonos Films', 'Chapter 2', 'France 3 Cinéma', 'Moonshaker']","['', 'FR', 'FR', 'FR']",5.0,872,nm0587791,"nm0587791,nm0483451,nm5790144"
1144,tt4494706,Tout de suite maintenant,2016,98.0,Comedy,False,"Nora is a bright young professional whose new job at a financial firm turns out to be a trial by fire when she learns that her bosses share a tumultuous history with her prickly mathematician father. Meanwhile, an interoffice romance with a competitive colleague leads to even more complications, leaving Nora to navigate a minefield of delicate relationships as she climbs the corporate ladder.","['LU', 'FR']","['Samsa Film', 'sms productions', 'France 2 Cinéma']","['LU', '', 'FR']",5.7,377,nm0094726,"nm0094726,nm0755389"
1145,tt4505118,Arrête ton cinéma!,2016,90.0,Comedy,False,"Sybille, an accomplished actress, is given the chance to direct a film based on her own screenplay. Everything seems to go well at first. Her producers, two sisters, are two wacky but lovable characters, and Sybille dives into the adventure with them, putting aside her family life. But, from the unlikely choice of actresses, the successive rewrites of the script and the financial issues, the wonderful dream turns into a nightmare. Ever the optimist, Sybille will realise too late that her whimsical and totally crazy producers are going to drag her in their madness ... One thing is certain, nothing will happen as planned.",['FR'],"['La Région Île-de-France', 'Alexandre Films', 'Bac Films', 'OCS']","['FR', 'FR', 'FR', 'FR']",5.0,200,nm0476123,"nm0476123,nm0856500"
1146,tt4505208,La vache,2016,91.0,"Adventure,Comedy,Drama",False,An Algerian man's life-long dream finally comes true when he receives an invitation to take his cow Jacqueline to the Paris International Agriculture Fair.,['FR'],"['Pathé', 'France 3 Cinéma', 'Agora Films']","['FR', 'FR', 'MA']",6.7,2686,nm5627015,"nm0086912,nm4238622,nm5627015"
1147,tt4515544,La tour 2 contrôle infernale,2016,88.0,Comedy,False,"Ernest Krakenkrick and Bachir Bouzouk are about to become pilots in the French army. But after the bad consequences of a test undertaken with the centrifuge, they are forced to give up their dream. They are eventually given the position of baggage handler at Orly-West Airport in Paris. But one night, there is a hostage-taking in the airport and the ""Moustachious"", a group of terrorists, take hold of the control tower.",['FR'],['Cinéfrance'],['FR'],4.2,850,nm0431956,"nm0066080,nm0431956,nm3802745"
1148,tt4523050,Marseille,2016,97.0,"Comedy,Drama",False,,['FR'],"['Janine Films', 'Eskwad', 'LGM Productions', 'Pathé', 'TF1 Films Production']","['FR', 'FR', '', 'FR', 'FR']",5.0,480,nm0580101,"nm0098179,nm0252775,nm0580101"
1149,tt4531006,Je compte sur vous,2015,98.0,"Biography,Comedy,Crime",False,"Biography based on the life of conman Gilbert Chikli who invented the ""CEO scam"" and was able to persuade bank and company officers to transfer money by simply ringing them and impersonating their CEO. He is now living in luxury in Israel.",['FR'],"['France 2 Cinéma', 'Vito Films']","['FR', 'FR']",5.7,411,nm0253018,"nm0253018,nm4380548,nm0789343"
1150,tt4531694,Pattaya,2016,100.0,Comedy,False,"Franky and Krimo dream of leaving the grey grime of their neighborhood behind and of traveling to the famous and diabolical Thai beach resort of Pattaya. To get there cheaply, the two friends have the crazy idea of registering, unbeknownst to him, the local little person for the Thai Dwarf Boxing World Championship. But what was supposed to be a dream vacation will transform into the most insane and dangerous adventure of their lives.",['FR'],['Mandarin Cinéma'],,4.8,1837,nm4151736,"nm4151736,nm0443592"
1151,tt4538708,Tout schuss,2016,96.0,Comedy,False,"Max Salinger, writer divorced, flamboyant and self-absorbed, refuses to welcome her daughter for 15 years under its roof. In revenge, she steals his last manuscript and file class of snow. To retrieve his property, Max has then no choice but to land in the ski resort to improvising ""accompanying parent. Only problem: the famous writer, who is not already an exemplary parent, is not really a qualified nor attendant! EPIC descents in infernal hiking, the life of Max in the mid-teens was not all rest Announces...",['FR'],"['France 2 Cinéma', 'M.E.S. Productions', 'Monkey Pack Films']","['FR', 'FR', 'FR']",4.1,362,"nm4717181,nm4716891","nm4717181,nm7083841,nm1762669,nm5099330,nm4716891"
1152,tt4551314,Un petit boulot,2016,107.0,"Comedy,Crime",False,An unemployed factory worker takes a job as a hit man to make ends meet.,['FR'],"['Gaumont', 'SCOPE Pictures']","['FR', 'BE']",6.4,1865,nm0154312,"nm6396241,nm0003508,nm7217235"
1153,tt4576612,Comment c'est loin,2015,90.0,"Comedy,Drama,Music",False,"After ten years of doing nothing, Orel and Gringe are in their mid 30s and they struggle to finish their first rap album. Their texts are mostly sex jokes and booze stories and reflect the everyday life they have in a small town from France. The problem is that they never really finished a song and when their producers want to meet, they have to face a new challenge : finish their first song in the next 24h. Their old issues, the fear of failure, their alcoholic friends and annoying girlfriends won't help them to do so, or will they ?",['FR'],['Nolita'],['FR'],6.9,2137,"nm0644393,nm4765550","nm4765550,nm0613587,nm0644393"
1154,tt4589186,Saint Amour,2016,101.0,"Comedy,Drama",False,"Every year, Bruno makes a tour of all the wine stands, without setting foot outside the Show’s premises and without ever finishing his wine trail. This year, his father suggests they finish it together, but a real wine trail, across the French countryside. Accompanied by Mike, a young, quirky taxi driver, they set off in the direction of France’s major wine regions. Together, they are going to discover not only the wine trails, but also the road that leads back to Love.","['BE', 'FR']","['Nexus Factory', 'JPG Films', 'No Money Productions']","['BE', 'FR', '']",6.0,1528,"nm0218022,nm1086956","nm0218022,nm1086956"
1155,tt4607228,Le secret des banquises,2016,81.0,"Comedy,Drama,Romance",False,A timid young grad student madly in love with her scientist boss offers her body to his research.,['FR'],"['France 2 Cinéma', 'Mars Films', 'Les Films du Lendemain', 'Entre Chien et Loup', 'Proximus', 'TF1', 'Cinéfrance']","['FR', 'FR', 'FR', 'BE', 'BE', 'FR', 'FR']",5.2,1158,nm2798580,nm2798580
1156,tt4616292,Encore heureux,2015,93.0,"Comedy,Drama",False,"Okay, Marie is a little tired of the insouciance of her husband Sam, framework sup unemployed for 2 years. Agree, it is very tempted to be seduced by this beautiful stranger who made him the Court. Okay, there is also the daughter piano competition... If this balance light and crazy about standing, an unexpected event throws the family on an even crazier way.",['FR'],['Elia Films'],[''],5.6,452,nm0333818,"nm1267707,nm0333818,nm1764292,nm1112145"
1157,tt4621060,La terre penche,2015,52.0,"Comedy,Romance",False,"A tiny seaside resort, out of season. Thomas returns after being away for quite some time. Adèle is an estate agent, who has a tendency to fall asleep. The tide turns towards the beach and the dunes, scooping up jellyfish, sheep and ghosts in its ebb and flow. The tide turns, just like Thomas towards Adèle and Adèle towards Thomas.",['FR'],['Bathysphere Productions'],['FR'],7.3,16,nm2277111,nm2277111
1158,tt4625516,Amis publics,2016,98.0,"Comedy,Crime,Drama",False,"In order to make his little sick brother's dream come true, Leo and his best mates organize a fake score...but on the d day, they make a mistake and the fake score becomes a real hold up.Here starts the extraordinary adventure of PUBLIC Amis.",['FR'],"['MyFamily', 'M6 Films', 'NJJ Capital', 'Cinéfrance']","['', 'FR', '', 'FR']",4.9,497,nm6364081,"nm1133795,nm1135424,nm6204561,nm6364081"
1159,tt4629028,Venise sous la neige,2016,80.0,"Comedy,Drama",False,,['FR'],['Stéphan Films'],['FR'],5.2,72,nm5460063,"nm0069342,nm5460063,nm0245978,nm1856891,nm0603294"
1160,tt4641248,Le voyage au Groenland,2016,98.0,"Comedy,Drama",False,"Thomas and Thomas are going through a rough patch: they are both thirty-something actors living in Paris. They randomly decide to leave the city and fly away to Kullorsuaq, one of the most remote villages of Greenland, where Thomas' father Nathan lives. Among the Inuit community, they will discover the charms of the local customs and their friendship will be challenged.","['GL', 'FR']","['Envie de tempête', 'Bobi Lux']","['FR', 'FR']",6.3,1394,nm1715466,nm1715466
1161,tt4676238,La Dream Team,2016,95.0,"Comedy,Sport",False,"Sadoun is France’s best soccer player whose extra-curriculum pleasures are damaging his play and new contract negotiations. Dispatched by his scheming agent to his home village, he ends up reconciling with his father, relating to his fatherless niece, who dotes on him, and training his local children’s team, whom he takes to championship glory.",['FR'],"['Paramount Pictures France', 'Source Films']","['FR', '']",5.5,808,nm1288611,"nm1707710,nm0269999,nm1602507,nm1288611,nm0818776"
1162,tt4693588,Fahim,2019,107.0,"Biography,Comedy,Drama",False,"Fahim Mohammad, a Bangladeshi immigrant, becomes a world junior chess champion in France.",['FR'],"['Waiting for Cinéma', 'Wild Bunch', 'France 3 Cinéma', 'Delta Cinéma']","['', 'FR', 'FR', '']",6.8,1726,nm0553237,"nm3820524,nm0970861,nm11019869,nm11370683,nm11370684,nm0553237"
1163,tt4693612,Un profil pour deux,2017,99.0,"Comedy,Romance",False,"Pierre, widowed and retired, has not been out of his house for two years. He discovers the joys of the internet thanks to Alex, a young man hired by his daughter to teach him the basics of computer science. On a meeting place, a charming young woman, Flora63, seduced by the romanticism of Pierre, offers her a first date. Lovers, Pierre is back. But on his profile he put a picture of Alex and not his own. Pierre must convince the young man to meet Flora in his place","['BE', 'FR', 'DE']","['Detailfilm', 'Ici & Là Productions', 'Panache Productions', 'MMC Studios']","['DE', 'FR', 'BE', '']",6.3,3041,nm1416796,nm1416796
1164,tt4699388,Un homme à la hauteur,2016,98.0,"Comedy,Romance",False,"Diane is a well-known lawyer, divorced for three years. She loses her mobile telephone and receives a call from the person who finds it. That person is Alexandre, a charming man and the perfect gentleman. They make a connection over the phone and agree to meet up the following day. But when Alexandre arrives, there's a surprise in store when Diane discovers he is only 4' 6"" tall. From that moment on, Diane tries to overcome the prejudices of society and her own fears to experience the best time of her life...",['FR'],"['Creative Andina', 'VVZ Productions', 'Gaumont']","['', '', 'FR']",6.3,8947,nm1016687,"nm0138759,nm1016687,nm0897065"
1165,tt4717402,Mutafukaz,2017,94.0,"Action,Animation,Comedy",False,"Angelino is just one of thousands of deadbeats living in Dark Meat City. But an otherwise unremarkable scooter accident caused by a beautiful, mysterious stranger is about to transform his life... into a waking nightmare! He starts seeing monstrous forms prowling around all over the city... Is Angelino losing his mind, or could an alien invasion really be happening this quietly...?","['FR', 'JP']","['Ankama', 'STUDIO4℃']","['FR', 'JP']",6.7,5026,"nm0632722,nm1640505","nm4481399,nm2842978,nm1640505"
1166,tt4725842,Girls with Balls,2018,77.0,"Comedy,Horror",False,"All girls volley ball team The Falcons end up stranded in the middle of nowhere after their mini-van breaks down. Little do they know they landed in degenerate hunters' territory and the hunt is on. Thus begins a very long night where they must run for their lives and test their team spirit. But the girls are more resourceful than it appears. In the heart of the forest, the tables are about to turn between hunter and hunted...","['BE', 'FR']","['Volcano Films', 'C4 Productions', 'Noodles Production']","['', '', 'FR']",3.9,3658,nm1618621,"nm1602776,nm1618621"
1167,tt4741686,Joséphine s'arrondit,2016,94.0,Comedy,False,"At last, Josephine has found her perfect non-smoker-cat-loving-amazing-cook-perfect-man-soulmate. They’ve been in love for two years and everything is peachy. Until she realizes she’s… pregnant. Time for Josephine to transform her life, mature into a responsible adult, not become like her mother, get a job, hold on to her man, refrain from falling out with her friends, and tell her sister, who's been crashing at her place, that she's got to move out. A bunch of overwhelming challenges that Josephine will have to face in her own, special way.",['FR'],"['Les Films du 24', 'TF1 Films Production']","['FR', 'FR']",5.5,776,nm0077622,"nm1142065,nm0077622,nm4717265"
1168,tt4741714,Five,2016,102.0,"Comedy,Crime,Drama",False,A young man paying the rent for himself and his lifelong friends ends up flat-broke and resorts to selling marijuana to pay the bills – only to get caught up in the dangerous world of drugs.,['FR'],"['France 2 Cinéma', 'Les Films du Kiosque', 'StudioCanal', 'Cinéfrance']","['FR', 'FR', 'FR', 'FR']",6.3,4000,nm0331868,"nm0331868,nm3457034,nm2462594"
1169,tt4783254,"Deux Rémi, deux",2015,66.0,"Comedy,Mystery",False,"Thirty years old, a nothing job, a timid love affair: Rémi is a little at sea in his life. Until the day when he must share it with his double, another him, invasive and not so nice. Which one will be the true Rémi?",['FR'],['Barberousse Films'],['FR'],5.5,127,nm0529616,"nm0499473,nm0529616"
1170,tt4787478,Ma famille t'adore déjà,2016,85.0,Comedy,False,A young man meets his soon-to-be in-laws but discovers behind their proud and wealthy appearances some deep issues and lies.,['FR'],['Pathé Distribution'],['FR'],5.0,642,"nm1569942,nm0180444","nm1569942,nm8566158,nm5924382"
1171,tt4835472,Un jour mon prince,2016,82.0,Comedy,False,"There are almost a hundred years that The Sleeping Beauty is asleep No prince charming responsible for waking found favor in his eyes or, if it does not wake up, the world of fairies disappear.","['CA', 'FR']","['France 3 Cinéma', 'MACT Productions', 'Christal Films', 'Paradis Films']","['FR', 'FR', 'CA', 'FR']",5.9,83,nm0182669,"nm0182669,nm0711512"
1172,tt4838440,Pension complète,2015,81.0,Comedy,False,"François and Charlotte directed together a gourmet hotel and restaurant on the edge of the sea, but their marital relationship is not fixed beauty: obsessive hard, Francis wants his first star in the Michelin Guide while Charlotte, at the dawn of the quarantine, dreams of a first child. This already complicated situation will literally explode the day where Charlotte's first husband, Alex, disembarked in their lives while everyone believed him dead in the terrible tsunami of 2004...",['FR'],['StudioCanal'],['FR'],4.5,542,nm0802807,"nm0335093,nm0529710,nm0529732,nm0144485,nm0543733,nm4439287,nm3457034,nm1597648,nm1597688,nm0802807,nm2605079,nm0408120,nm5807845"
1173,tt4857596,Adopte un veuf,2016,97.0,"Comedy,Drama",False,"When recently widowed, it is difficult to get used to a new life ... This is the case for Hubert Jacquin, who spends most of his time in his huge apartment, depressed, in front of his TV. One day, after a misunderstanding, his life will change. Manuela, a young and bubbly adventurer in search of a dwelling calls his home! At first reluctant, Hubert will quickly get used to the presence of this energy storm, who even manages to convince him to allow two other people to stay. There are many surprises in store for Hubert ...",['FR'],"['Nac Films', 'Someci', 'OCS', 'Ciné+', 'TF1', 'TFX', 'La Région Île-de-France', 'CNC', 'TF1 Films Production', 'SND', 'Orange Studio']","['FR', '', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']",6.2,1361,nm1096212,"nm0179366,nm1096212,nm2739220,nm4070922,nm1483384,nm1343281"
1174,tt4875774,Sur quel pied danser,2016,85.0,"Comedy,Musical",False,"When Julie finally lands a job at a luxury shoemaker, her dreams of stability collapse as the owner threatens to close the factory. Together with an intrepid group of women, they decide to resist, bringing back to life a bold and elegant shoe model to save the renowned brand. But when Samy, a young truck driver as wily as charming, jumps in the middle of the fight, this is no longer the same song.",['FR'],"[""Loin Derrière L'Oural""]",[''],5.6,144,"nm2027544,nm2021905","nm2021905,nm2027544"
1175,tt4877258,La pièce,2016,88.0,"Comedy,Drama",False,,['FR'],"['Weekut', 'Wati B']","['', 'FR']",3.9,50,nm4502120,"nm4502120,nm5045857,nm7470138"
1176,tt4880956,Chant d'hiver,2015,117.0,"Comedy,Drama",False,"A deadpan, picaresque buddy comedy about two old friends through a series of urban adventures, loosely connected by the skull of an executed French aristocrat. Winter Song is a typically irreverent Iosselianian jaunt through a classy Paris apartment block contemplating the past, present and future.","['FR', 'GE']","['Pastorale Productions', 'CNC', 'Studio 99', 'La Région Île-de-France']","['FR', 'FR', '', 'FR']",6.2,339,nm0409646,nm0409646
1177,tt4926538,Les Tuche 2 - Le rêve américain,2016,94.0,Comedy,False,"Les Tuche, a modest french family, change his life after winning a super lottery. Thanks to the money of his parents, the son, Donald (aka ""coin-coin) goes to Los Angeles to improve his english. On the L.A. University, he meets Jennifer, daughter of a famous American financier.",['FR'],"['Pathé Distribution', 'Pathé Productions', 'TF1 Films Production']","['FR', 'GB', 'FR']",4.9,1801,nm0057842,"nm7893145,nm1132203,nm1132447,nm2382268,nm1122940"
1178,tt4926822,C'est quoi cette famille?!,2016,99.0,Comedy,False,"Thirteen-year-old Bastien is the center of a reconstructed family: 6 half-brothers and sisters, 8 ""parents,"" and as many houses. His tasks within the family are far more complex than what he has to do at school.  But enough's enough: the children decide to wage a revolution and turn the rules upside down. All together, the squat a large apartment and now it'll be up to the parents to come to them!",['FR'],"['TF1 Droits Audiovisuels', 'Bonne Pioche', 'Rezo Productions']","['FR', 'FR', 'FR']",6.1,1216,nm0480768,"nm2492837,nm1930518,nm1096212,nm1343281"
1179,tt4937928,"Rouge, le portrait mensonger de Bertrand Bonello",2015,58.0,"Comedy,Drama",False,"A companion to the director's Le Dos Rouge/Portrait of the Artist.  A famous filmmaker works on his next film, which will focus on monstrosity. He is obsessed by the idea of finding a painting that will be central to the film and will crystallize all the power and beauty of monsters.",['FR'],"['House on Fire', 'Anna Sanders Films', 'CNC', 'Centre Pompidou']","['FR', 'FR', 'FR', 'FR']",6.3,72,nm1201906,nm1201906
1180,tt4948452,L'étudiante et Monsieur Henri,2015,98.0,"Comedy,Drama",False,"Because of his wavering health, Monsieur Henri can no longer live alone in his Paris appartment.  Particularly grumpy, he ends up nonetheless accepting his son Paul's suggestion that he let one of his rooms out to a young female student.  Far from falling for her charms, Henri uses her to orchestrate utter family chaos...",['FR'],"['Mandarin Film', 'StudioCanal', 'France 2 Cinéma']","['CN', 'FR', 'FR']",6.7,4561,nm1095625,nm1095625
1181,tt4948854,Le cabanon rose,2016,94.0,"Comedy,Crime",False,"A cottage inhabited by a peasant, crazy painter in his spare time, who only paints naked women. After his death, another farmer decides to transform the place into a brothel which quickly attracts the notables of the area. But all those who come disappear one by one.",['FR'],['Mocky Delicious Products (MDP)'],['FR'],6.6,54,nm0006620,"nm1892508,nm0006620"
1182,tt4979860,Camping 3,2016,105.0,"Comedy,Drama",False,"Like every summer, our friends, the Pics, Jacky and Laurette, Gatineau, recently divorced from Sopie, and Patrick Chirac, ever true to form, get together at the Blue Waves camping grounds.
 This year, Patrick has decided to try car sharing. Believing that he'll travel through France alone with Vanessa, he finds himself accompanied by three young Dijon inhabitants: smooth-talking Robert, good-looking Benji and loudmouth José. Of course, after car sharing Patrick is forced to try out bed sharing...",['FR'],"['Waiting for Cinéma', 'TF1 Films Production', 'Pathé']","['', 'FR', 'FR']",4.3,1085,nm0648902,"nm0239498,nm0648902"
1183,tt4993964,À fond,2016,91.0,"Action,Comedy",False,"A family together with their grandpa go on a vacation, when their new car won't stop and it nearly escapes crashing into a hundred cars.",['FR'],"['La Petite Reine', 'Chic Films']","['FR', 'FR']",5.8,3530,nm1318381,"nm0418621,nm0736676,nm1318381"
1184,tt5029602,Brice 3,2016,95.0,"Action,Adventure,Comedy",False,"Brice is back. The world has changed, but not him. When his best friend, Marius, calls for help, he goes on a wild adventure that will lead him to the other side of the world... Travel shapes youth but will he remain the king of the ""casse"" ?",['FR'],"['M6 Films', 'Mandarin Cinéma', 'JD Prod', 'Gaumont']","['FR', 'FR', '', 'FR']",4.3,1538,nm0404485,"nm0046494,nm0241121,nm0244784,nm0404485"
1185,tt5037626,Crash Test Aglaé,2017,85.0,"Comedy,Drama",False,"Aglaé, a young factory worker, has only one focus in life: her job at a car crash test site. When she learns that the factory is going to be relocated abroad, she accepts, to everyone's surprise, to go to India in order to hold on to her job. Accompanied by two colleagues, she sets out on a perilous road trip to the other side of the world.",['FR'],['Novoprod'],['FR'],6.5,658,nm2345041,"nm2345041,nm1206652,nm0208150"
1186,tt5038358,Des nouvelles de la planète Mars,2016,101.0,"Comedy,Drama",False,"Philippe Mars wants to please everyone. He wants to be a good father, a friendly ex-husband, a helpful colleague and an understanding brother. Unfortunately, his little world goes out of its planned orbit. His son becomes a hardcore vegetarian, his daughter a compulsive swot, whilst his sister exhibits giant paintings of their naked parents. At the office he must face the rampages of his mentally unstable colleague Jerôme who one night turns up at his door with a young woman in tow who has just been released from a clinic.","['BE', 'FR']","['Diaphana Films', 'France 3 Cinéma', 'Artémis Productions']","['FR', 'FR', 'BE']",6.2,1326,nm0596962,"nm0596962,nm0545382"
1187,tt5058358,Hibou,2016,82.0,Comedy,False,"Rocky is a discreet man. He is happy but exists in anyone's eyes. One evening in returning home, he discovered an owl ""Grand Duke ""on his couch that fixed intently. He understands that he must act. The next day arrived his office, he takes an owl costume without that nobody pays any attention. Until the day he encounters a panda ...",['FR'],"['Les Films du Cap', 'Gaumont', 'Caramel Films']","['FR', 'FR', 'CA']",4.9,203,nm0066080,"nm0066080,nm8166889,nm1748989,nm2970184"
1188,tt5072542,Les premiers les derniers,2016,98.0,"Comedy,Crime,Romance",False,"Apocalyptic neo-western about two gangsters, a town full of crazy people and Jesus...","['BE', 'FR']","['Rita Productions', 'Versus Production', 'ADCB Films', 'Belgacom']","['FR', 'BE', 'FR', 'BE']",6.3,1049,nm0099521,nm0099521
1189,tt5077538,Père fils thérapie!,2016,92.0,"Comedy,Crime",False,A cop and his son have to put away their differences while undercover on a therapeutic trip.,"['CA', 'FR']","['UGC Distribution', 'Cinémaginaire', 'Incognita Films']","['', 'CA', '']",5.1,343,nm0309996,"nm0309996,nm0491230,nm0154385"
1190,tt5077886,Dieumerci!,2016,95.0,Comedy,False,A 44 year old guy gets out of jail and wants to become an actor.,['FR'],['Wild Bunch'],['FR'],5.8,225,nm0419894,"nm7978752,nm1419524,nm1135424,nm0280957,nm1181258,nm0419894,nm4206987"
1191,tt5078100,La prunelle de mes yeux,2016,84.0,"Comedy,Romance",False,"A boy, a girl. They live in the same building. They share a passion for music. But when they meet in the elevator, Théo doesn’t see that Élise is blind. It’s hate at first sight. Love takes its time. Will that early misunderstanding bring them together or drive them apart?",['FR'],['Les Films Pelléas'],['FR'],5.0,199,nm0740612,nm0740612
1192,tt5078158,Juillet août,2016,96.0,"Comedy,Drama",False,"After attempting to set a mailbox on fire, Pimpette, 14, and her elder sister, Joséphine, 18, spend their summer holidays shuttling between their secretly pregnant mom and bachelor father. But when Joséphine gets involved with the wrong crowd, little Pimpette turns out to be more responsible than the grown-ups who spend their time educating her.",['FR'],['Diaphana Films'],['FR'],5.4,253,nm1291916,"nm1291916,nm3523963"
1193,tt5078202,Belle Dormant,2016,82.0,"Comedy,Drama,Fantasy",False,"In the kingdom of Letonia, the young prince Égon spends his nights playing the drums. During the day, he only has one thing on his mind: finding Sleeping Beauty in the kingdom of Kentz and breaking the spell over her. But his father, the king, doesn’t believe in fairy tales, and is completely opposed to Égon’s dream. It’s Maggie Jerkins, an archeologist from Unesco, who will provide Egon with the opportunity to follow his heart.","['FR', 'ES']","['Hellish Producciones', 'Paraíso Production', 'Pomme Hurlante Films']","['', 'FR', 'FR']",6.0,112,nm0037287,"nm0037287,nm0674518"
1194,tt5078204,Demain tout commence,2016,118.0,"Comedy,Drama",False,A man without attachments or responsibilities suddenly finds himself with an abandoned baby and leaves for London to try and find the mother. Eight years later after he and his daughter become inseparable Gloria's mother reappears.,"['FR', 'GB']","['Mars Films', 'Poisson Rouge Pictures', 'TF1 Films Production', 'Korokoro', 'Vendôme Production']","['FR', 'GB', 'FR', 'FR', 'FR']",7.3,28084,nm0312315,"nm0220240,nm0312315,nm0331868,nm0753820,nm1761153,nm3457034,nm3898016"
1195,tt5078214,Victoria,2016,97.0,"Comedy,Drama,Romance",False,"Victoria is a thirty-something divorced lawyer who's struggling to raise her two daughters. She is canny and cynical but on the verge of an emotional breakdown. At a friend's wedding she reconnects with Vincent, an old friend, and Sam, an old client. Her life is about to take a new turn.",['FR'],"['France 2 Cinéma', 'Le Pacte', 'Ecce Films', 'Canal+', 'France Télévisions', 'Ciné+', 'CNC', 'Cinémage 10 Développement', 'Indie Sales', 'Indie Invest']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', '', '', '']",6.2,4147,nm2630323,"nm2630323,nm2627288"
1196,tt5078326,Médecin de campagne,2016,102.0,"Comedy,Drama",False,"All the people in this countryside area, can count on Jean-Pierre, the doctor who auscultates them, heals and reassures them day and night, 7 days a week. Now Jean-Pierre is sick, so he sees Natalie, a young doctor, coming from the hospital to assist him. But will she adapt to this new life and be able to replace the man that believed to be irreplaceable?",['FR'],"['France 2 Cinéma', '31 Juin Films', 'Les Films du Parc', 'Le Pacte', 'Cinéfrance']","['FR', 'FR', '', 'FR', 'FR']",6.5,3224,nm1662707,"nm1662707,nm1928581,nm5410227"
1197,tt5080356,L'invitation,2016,82.0,"Comedy,Drama",False,"In the middle of the night, Léo wakes up his best friend Raphaël. His car has broken down an hour away from Paris. No way is Raphaël going to pick him up, that is until the woman of his dreams kicks him out of bed. Once he gets to where Léo is waiting, he discovers there is no breakdown, but what is there waiting for Raphaël?",['FR'],"['Légende Films', 'Orange Studio']","['FR', 'FR']",5.3,130,nm0169621,"nm0169621,nm8413372,nm4997738,nm1267707,nm6703692,nm12602033"
1198,tt5091538,La folle histoire de Max et Léon,2016,98.0,"Adventure,Comedy,War",False,"In this WW2 epic comedy – in the vein of “La Grande Vadrouille” – our two heroes, Max and Léon, two lazy and partier pals, will try by all possible means to avoid going in the battle zone… This will lead the duo to demented and wild adventures.","['BE', 'FR']","['Le 12e Art', 'StudioCanal', 'Légende Films', 'Blagbuster', 'C2M Productions', 'uMedia', 'Nexus Factory', 'TF1 Films Production']","['', 'FR', 'FR', '', 'FR', 'BE', 'BE', 'FR']",6.1,2555,nm2928862,"nm2928862,nm2669103,nm4698449"
1199,tt5096486,Comment j'ai rencontré mon père,2017,82.0,Comedy,False,"Kwabéna 's arrival into Enguerrand family, that the little boy takes for his biological father, will lead the whole family to many adventures and reunify them like never before.","['BE', 'FR']","['Chapka Films', 'Vendôme Production', 'Nexus Factory', 'uMedia', 'D8 Films']","['FR', 'FR', 'BE', 'BE', 'FR']",5.2,127,nm3362182,"nm3362182,nm1925637"
1200,tt5114982,Le locataire,2016,100.0,Comedy,False,"There is one thing that Nicole, who is soon turning fifty, would have loved to be spared, is to learn that the symptoms that have been ruining her life for some time are not those of a latent menopause, but those of a real pregnancy! What a drag…",['FR'],"['Les films du Worso', 'Srab Films', 'France 2 Cinéma', 'Auvergne-Rhône-Alpes Cinéma', 'OCS']","['FR', 'FR', 'FR', 'FR', 'FR']",5.8,566,nm5490994,"nm3035083,nm2681729,nm5490994,nm0684171"
1201,tt5115004,La loi de la jungle,2016,99.0,"Adventure,Comedy",False,"Marc Châtaigne, an intern at the Ministry of Standards, is sent to French Guiana to implement European construction standards at Guyaneige: the first Amazonian ski slope, intended to boost tourism in French Guiana. There, he meets Tarzan, an attractive intern at the National Forestry Office, with whom he’ll get lost on a journey through the jungle that will take him far, far away…","['BE', 'FR']","['Rectangle Productions', 'France 3 Cinéma', 'Orange Studio', 'SCOPE Pictures', 'Aldabra Films', 'IMAV Editions', 'Chaya Films']","['FR', 'FR', 'FR', 'BE', 'FR', 'FR', 'FR']",6.2,1166,nm1455506,"nm4103466,nm1455506"
